Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 12, 22.788940429687500000, 16.121643066406250000, 0.003845214843750000, 0.000000000000000000, 1837.08, 33.1, 1100
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 13, 23.357666015625000000, 16.901000976562500000, 0.009826660156250000, 0.000000000000000000, 1751.82, 32.8, 1100
C, fib42, 13, 23.214965820312500000, 16.752502441406250000, 0.005920410156250000, 0.000000000000000000, 1758.96, 34.9, 1100
C, fib42, 13, 23.193908691406250000, 16.789916992187500000, 0.005676269531250000, 0.000000000000000000, 1755.93, 35.1, 1100
C, fib42, 13, 23.293090820312500000, 16.911376953125000000, 0.005187988281250000, 0.000000000000000000, 1742.45, 33.5, 1100
C, fib42, 13, 23.062438964843750000, 16.587341308593750000, 0.006286621093750000, 0.000000000000000000, 1767.93, 35.0, 1100
C, fib42, 13, 23.192504882812500000, 16.743041992187500000, 0.005737304687500000, 0.000000000000000000, 1756.62, 34.2, 1100
C, fib42, 13, 23.215759277343750000, 16.811767578125000000, 0.004394531250000000, 0.000000000000000000, 1757.43, 34.4, 1100
C, fib42, 13, 23.046203613281250000, 16.899291992187500000, 0.005493164062500000, 0.000000000000000000, 1746.26, 34.9, 1100
C, fib42, 13, 23.287536621093750000, 16.969421386718750000, 0.004394531250000000, 0.000000000000000000, 1740.69, 33.6, 1100
